loss,binary_accuracy,val_loss,val_binary_accuracy,training_stage
0.4174402952194214,0.8469973206520081,0.4470260441303253,0.8412913680076599,frozen
0.41518351435661316,0.8430052399635315,0.46948719024658203,0.8134939670562744,frozen
0.406578928232193,0.8546754717826843,0.449009507894516,0.8266233801841736,frozen
0.4086187779903412,0.8490769267082214,0.4444105327129364,0.8587532043457031,frozen
0.40387728810310364,0.8559390306472778,0.4515162706375122,0.8178397417068481,frozen
0.4028662145137787,0.8492904901504517,0.440444678068161,0.8411428332328796,frozen
0.3998032510280609,0.8534145355224609,0.44381508231163025,0.857728123664856,frozen
0.3980449140071869,0.8485262393951416,0.450075626373291,0.8306493759155273,frozen
0.3874581754207611,0.8543702363967896,0.4438910186290741,0.8321514129638672,frozen
0.3921835422515869,0.8465714454650879,0.4487797021865845,0.829714298248291,frozen
0.3876749277114868,0.8641415238380432,0.43644145131111145,0.8351979851722717,frozen
0.3822389543056488,0.8548622131347656,0.44296303391456604,0.8495097160339355,frozen
0.388959139585495,0.8610582947731018,0.44089266657829285,0.8495097160339355,frozen
0.38295844197273254,0.8536458611488342,0.4002056419849396,0.8763636350631714,frozen
0.3880429267883301,0.8547006845474243,0.4222792685031891,0.836391806602478,frozen
0.38172948360443115,0.8574893474578857,0.4132174551486969,0.8535064458847046,frozen
0.6242470145225525,0.767751157283783,0.4753139913082123,0.8026654124259949,finetune
0.3720826804637909,0.8401989936828613,0.5131793022155762,0.8120279908180237,finetune
0.31288257241249084,0.887933075428009,0.408068984746933,0.8273260593414307,finetune
0.27000442147254944,0.8960605263710022,0.5680809617042542,0.7864513993263245,finetune
0.3306524455547333,0.863903284072876,0.46942830085754395,0.8123863935470581,finetune
0.2697848975658417,0.8834555745124817,0.41988179087638855,0.8174062371253967,finetune
0.3070981800556183,0.8582081198692322,0.405701607465744,0.8264172673225403,finetune
0.23530936241149902,0.9167701005935669,0.44494447112083435,0.7942078113555908,finetune
0.26458486914634705,0.8868474364280701,0.9761574864387512,0.6970569491386414,finetune
0.21509234607219696,0.9249086976051331,0.4988035261631012,0.8086996078491211,finetune
0.2518165409564972,0.8999746441841125,0.5396631360054016,0.8181213140487671,finetune
0.2138095498085022,0.9186518788337708,0.38463202118873596,0.8574463725090027,finetune
0.20265138149261475,0.9091917276382446,0.4582486152648926,0.8368311524391174,finetune
0.2278202921152115,0.9029401540756226,0.3834477961063385,0.8354283571243286,finetune
0.17902885377407074,0.9333556890487671,0.49076417088508606,0.8130389451980591,finetune
0.23129905760288239,0.9130497574806213,0.4053972661495209,0.837563693523407,finetune
0.22775323688983917,0.9033575057983398,0.46466758847236633,0.8334544897079468,finetune
0.1894802302122116,0.935183584690094,0.5461728572845459,0.8077779412269592,finetune
0.18980605900287628,0.9310460090637207,0.495156854391098,0.8276036381721497,finetune
0.16236187517642975,0.9326298236846924,0.4784761369228363,0.8534781336784363,finetune
0.1428079754114151,0.936184287071228,0.4464280605316162,0.8081175684928894,finetune
0.13437499105930328,0.9426498413085938,0.42399120330810547,0.7950279712677002,finetune
0.18598252534866333,0.9212533831596375,0.42492207884788513,0.851353108882904,finetune
0.13019631803035736,0.9638872742652893,0.48245513439178467,0.8279013633728027,finetune
0.24436672031879425,0.9109403491020203,0.466371089220047,0.8237790465354919,finetune
0.2140631079673767,0.914476752281189,0.5902288556098938,0.8004813194274902,finetune
0.21599824726581573,0.9066582322120667,0.39143291115760803,0.8051139116287231,finetune
0.12753279507160187,0.9472695589065552,0.4325275421142578,0.8189350366592407,finetune
0.1242515817284584,0.9558830857276917,0.5703067779541016,0.811464786529541,finetune
0.1600250005722046,0.950707733631134,0.6033055186271667,0.7018442749977112,finetune
0.24560612440109253,0.9038616418838501,0.5155157446861267,0.781637966632843,finetune
0.13984043896198273,0.9459624290466309,0.49173083901405334,0.8099944591522217,finetune
0.13847211003303528,0.9558252096176147,1.0361886024475098,0.7666969299316406,finetune
0.19801634550094604,0.9271697402000427,0.4155336916446686,0.8553213477134705,finetune
0.11596792936325073,0.954296350479126,0.43870988488197327,0.84830641746521,finetune
0.20765280723571777,0.9034736752510071,0.4220556914806366,0.7997402548789978,finetune
0.12959057092666626,0.9659284353256226,0.44396504759788513,0.8123863935470581,finetune
0.11066146939992905,0.9642335772514343,0.5012845396995544,0.8261396884918213,finetune
0.10031119734048843,0.957585334777832,0.7509452700614929,0.8166363835334778,finetune
