loss,binary_accuracy,val_loss,val_binary_accuracy,training_stage
0.23547732830047607,0.9013590812683105,0.3156696856021881,0.8504468202590942,finetune
0.2345551997423172,0.9211769104003906,0.29912272095680237,0.8582714796066284,finetune
0.25317615270614624,0.8981554508209229,0.3133648633956909,0.838884711265564,finetune
0.21347735822200775,0.9068652987480164,0.28932034969329834,0.8655844330787659,finetune
0.2034420371055603,0.935648500919342,0.271929532289505,0.8708310723304749,finetune
0.1933661848306656,0.9348894953727722,0.28256165981292725,0.8885860443115234,finetune
0.19746463000774384,0.9166020750999451,0.29607316851615906,0.8427272439002991,finetune
0.2641904354095459,0.9049596190452576,0.32016900181770325,0.8827415704727173,finetune
0.20707863569259644,0.9272813200950623,0.31005823612213135,0.8466107845306396,finetune
0.17612121999263763,0.933594286441803,0.3457925021648407,0.8792972564697266,finetune
0.1594003289937973,0.9414564371109009,0.34780052304267883,0.877947986125946,finetune
0.17608530819416046,0.9220722317695618,0.2494010180234909,0.8940064907073975,finetune
0.14766012132167816,0.9476050138473511,0.42290425300598145,0.8269796967506409,finetune
0.26964107155799866,0.8950584530830383,0.39992913603782654,0.8328984379768372,finetune
0.18024688959121704,0.9231352210044861,0.3843623399734497,0.8614163994789124,finetune
0.18155451118946075,0.9359534382820129,0.33770349621772766,0.859289824962616,finetune
0.158318430185318,0.9451580047607422,0.3552027642726898,0.8473846912384033,finetune
0.24502120912075043,0.9044276475906372,0.3835950195789337,0.8501497507095337,finetune
0.18166036903858185,0.9307423233985901,0.3432774841785431,0.8711949586868286,finetune
0.125754714012146,0.9564332365989685,0.3565243184566498,0.857164740562439,finetune
0.14554612338542938,0.9502981901168823,0.3919454514980316,0.8612751364707947,finetune
0.17042165994644165,0.9434677362442017,0.37137484550476074,0.884395956993103,finetune
0.12034454941749573,0.9626079797744751,0.3415907621383667,0.8766481280326843,finetune
0.13239909708499908,0.9465425610542297,0.3755217492580414,0.8562430739402771,finetune
0.1646798700094223,0.9512388706207275,0.4741949737071991,0.8111831545829773,finetune
0.11898387223482132,0.9617090821266174,0.3458199203014374,0.8592897057533264,finetune
0.16345734894275665,0.9328125715255737,0.2700667679309845,0.8853505849838257,finetune
0.17618274688720703,0.9188709259033203,0.2870326340198517,0.8522641658782959,finetune
0.08813456445932388,0.9685888886451721,0.37549111247062683,0.8457341194152832,finetune
0.08729814738035202,0.9775412082672119,0.3997497856616974,0.8632581233978271,finetune
0.09596443921327591,0.9688127040863037,0.41167351603507996,0.8665195107460022,finetune
0.10500716418027878,0.9667014479637146,0.39682209491729736,0.8315881490707397,finetune
0.12854890525341034,0.9484586715698242,0.5637362599372864,0.8489464521408081,finetune
0.14512227475643158,0.938949704170227,0.38981783390045166,0.8489463925361633,finetune
0.11976528912782669,0.9581186175346375,0.4015185832977295,0.8053713440895081,finetune
0.10841977596282959,0.9654069542884827,0.46601974964141846,0.8541181087493896,finetune
