loss,binary_accuracy,val_loss,val_binary_accuracy,training_stage
0.13988322019577026,0.9381641149520874,0.48339614272117615,0.7991688847541809,finetune
0.153573676943779,0.9491623640060425,0.28398457169532776,0.8818197846412659,finetune
0.11611291766166687,0.9564332365989685,0.49701419472694397,0.8018324971199036,finetune
0.10392731428146362,0.9598923325538635,0.352028489112854,0.864461362361908,finetune
0.1857926994562149,0.91279536485672,0.2207779735326767,0.9024801254272461,finetune
0.09179660677909851,0.967824399471283,0.20477277040481567,0.9309980273246765,finetune
0.14418090879917145,0.9480658769607544,0.31775978207588196,0.8419314026832581,finetune
0.1619294136762619,0.9418571591377258,0.27643516659736633,0.9276883602142334,finetune
0.14490847289562225,0.9328224658966064,0.24174053966999054,0.8791688084602356,finetune
0.12350050359964371,0.9465423822402954,0.2882290780544281,0.9287232756614685,finetune
0.14248104393482208,0.9402522444725037,0.2812356650829315,0.9177141785621643,finetune
